-0.716964, 0.716964, 0.311494
-0.717749, 0.717749, 0.311905
-0.718534, 0.718534, 0.312316
-0.719319, 0.719319, 0.312727
-0.720104, 0.720104, 0.313137
-0.720887, 0.720887, 0.313548
-0.721669, 0.721669, 0.313958
-0.722451, 0.722451, 0.314369
-0.723233, 0.723233, 0.31478
-0.724015, 0.724015, 0.315191
-0.724796, 0.724796, 0.315602
-0.725576, 0.725576, 0.316012
-0.726356, 0.726356, 0.316422
-0.727135, 0.727135, 0.316832
-0.727914, 0.727914, 0.317243
-0.728693, 0.728693, 0.317653
-0.72947, 0.72947, 0.318064
-0.730247, 0.730247, 0.318475
-0.731024, 0.731024, 0.318885
-0.7318, 0.7318, 0.319295
-0.732576, 0.732576, 0.319706
-0.733351, 0.733351, 0.320116
-0.734125, 0.734125, 0.320527
-0.734899, 0.734899, 0.320938
-0.735673, 0.735673, 0.321349
-0.736446, 0.736446, 0.321759
-0.737217, 0.737217, 0.322169
-0.737989, 0.737989, 0.32258
-0.73876, 0.73876, 0.32299
-0.739531, 0.739531, 0.3234
-0.740302, 0.740302, 0.32381
-0.741072, 0.741072, 0.324221
-0.741841, 0.741841, 0.324631
-0.742609, 0.742609, 0.325042
-0.743376, 0.743376, 0.325452
-0.744143, 0.744143, 0.325862
-0.744909, 0.744909, 0.326272
-0.745675, 0.745675, 0.326683
-0.746441, 0.746441, 0.327093
-0.747206, 0.747206, 0.327504
-0.747971, 0.747971, 0.327914
-0.748735, 0.748735, 0.328325
-0.749498, 0.749498, 0.328735
-0.75026, 0.75026, 0.329144
-0.751022, 0.751022, 0.329555
-0.751782, 0.751782, 0.329965
-0.752543, 0.752543, 0.330375
-0.753304, 0.753304, 0.330786
-0.754063, 0.754063, 0.331197
-0.754823, 0.754823, 0.331608
-0.755583, 0.755583, 0.332019
-0.756342, 0.756342, 0.33243
-0.7571, 0.7571, 0.33284
-0.757858, 0.757858, 0.33325
-0.758615, 0.758615, 0.333662
-0.759372, 0.759372, 0.334072
-0.760128, 0.760128, 0.334483
-0.760884, 0.760884, 0.334894
-0.761639, 0.761639, 0.335305
-0.762394, 0.762394, 0.335716
-0.763148, 0.763148, 0.336127
-0.763901, 0.763901, 0.336538
-0.764653, 0.764653, 0.336948
-0.765405, 0.765405, 0.337359
-0.766156, 0.766156, 0.33777
-0.766907, 0.766907, 0.338181
-0.767657, 0.767657, 0.338592
-0.768407, 0.768407, 0.339003
-0.769156, 0.769156, 0.339414
-0.769905, 0.769905, 0.339824
-0.770652, 0.770652, 0.340235
-0.7714, 0.7714, 0.340646
-0.772146, 0.772146, 0.341057
-0.772892, 0.772892, 0.341467
-0.773637, 0.773637, 0.341878
-0.774382, 0.774382, 0.342289
-0.775126, 0.775126, 0.342699
-0.775869, 0.775869, 0.34311
-0.776613, 0.776613, 0.343522
-0.777356, 0.777356, 0.343933
-0.778098, 0.778098, 0.344344
-0.77884, 0.77884, 0.344755
-0.77958, 0.77958, 0.345166
-0.78032, 0.78032, 0.345577
-0.781061, 0.781061, 0.345988
-0.7818, 0.7818, 0.346399
-0.782539, 0.782539, 0.34681
-0.783278, 0.783278, 0.347222
-0.784015, 0.784015, 0.347633
-0.784752, 0.784752, 0.348045
-0.78549, 0.78549, 0.348456
-0.786227, 0.786227, 0.348867
-0.786963, 0.786963, 0.349278
-0.787698, 0.787698, 0.34969
-0.788432, 0.788432, 0.350101
-0.789166, 0.789166, 0.350512
-0.7899, 0.7899, 0.350923
-0.790633, 0.790633, 0.351334
-0.791366, 0.791366, 0.351745
-0.792097, 0.792097, 0.352157
-0.792827, 0.792827, 0.352568
-0.793558, 0.793558, 0.352979
-0.794288, 0.794288, 0.35339
-0.795018, 0.795018, 0.353802
-0.795746, 0.795746, 0.354213
-0.796474, 0.796474, 0.354625
-0.797202, 0.797202, 0.355036
-0.797929, 0.797929, 0.355448
-0.798655, 0.798655, 0.35586
-0.799379, 0.799379, 0.356272
-0.800104, 0.800104, 0.356683
-0.800828, 0.800828, 0.357094
-0.801553, 0.801553, 0.357506
-0.802276, 0.802276, 0.357917
-0.802998, 0.802998, 0.358329
-0.803719, 0.803719, 0.35874
-0.80444, 0.80444, 0.359152
-0.805161, 0.805161, 0.359564
-0.805881, 0.805881, 0.359976
-0.8066, 0.8066, 0.360388
-0.807319, 0.807319, 0.3608
-0.808036, 0.808036, 0.361211
-0.808754, 0.808754, 0.361623
-0.809471, 0.809471, 0.362035
-0.810187, 0.810187, 0.362447
-0.810902, 0.810902, 0.362859
-0.811616, 0.811616, 0.36327
-0.81233, 0.81233, 0.363682
-0.813043, 0.813043, 0.364093
-0.813756, 0.813756, 0.364505
-0.814468, 0.814468, 0.364917
-0.81518, 0.81518, 0.365328
-0.815891, 0.815891, 0.36574
-0.816601, 0.816601, 0.366152
-0.817311, 0.817311, 0.366563
-0.81802, 0.81802, 0.366975
-0.818729, 0.818729, 0.367387
-0.819437, 0.819437, 0.367798
-0.820144, 0.820144, 0.368209
-0.820851, 0.820851, 0.368621
-0.821557, 0.821557, 0.369032
-0.822263, 0.822263, 0.369443
-0.822967, 0.822967, 0.369855
-0.823671, 0.823671, 0.370267
-0.824375, 0.824375, 0.370679
-0.825078, 0.825078, 0.37109
-0.82578, 0.82578, 0.371502
-0.826482, 0.826482, 0.371914
-0.827184, 0.827184, 0.372325
-0.827884, 0.827884, 0.372735
-0.828584, 0.828584, 0.373147
-0.829284, 0.829284, 0.373558
-0.829983, 0.829983, 0.37397
-0.830682, 0.830682, 0.374381
-0.831381, 0.831381, 0.374792
-0.832078, 0.832078, 0.375202
-0.832775, 0.832775, 0.375613
-0.833472, 0.833472, 0.376024
-0.834167, 0.834167, 0.376435
-0.834862, 0.834862, 0.376845
-0.835556, 0.835556, 0.377255
-0.83625, 0.83625, 0.377666
-0.836944, 0.836944, 0.378077
-0.837636, 0.837636, 0.378487
-0.838328, 0.838328, 0.378897
-0.83902, 0.83902, 0.379308
-0.83971, 0.83971, 0.379718
-0.840401, 0.840401, 0.380128
-0.841091, 0.841091, 0.380537
-0.841779, 0.841779, 0.380947
-0.842468, 0.842468, 0.381356
-0.843156, 0.843156, 0.381765
-0.843843, 0.843843, 0.382175
-0.84453, 0.84453, 0.382585
-0.845216, 0.845216, 0.382995
-0.845902, 0.845902, 0.383406
-0.846588, 0.846588, 0.383815
-0.847272, 0.847272, 0.384225
-0.847956, 0.847956, 0.384635
-0.84864, 0.84864, 0.385045
-0.849323, 0.849323, 0.385454
-0.850005, 0.850005, 0.385863
-0.850687, 0.850687, 0.386273
-0.851368, 0.851368, 0.386683
-0.852048, 0.852048, 0.387093
-0.852728, 0.852728, 0.387502
-0.853407, 0.853407, 0.387912
-0.854085, 0.854085, 0.388321
-0.854762, 0.854762, 0.388731
-0.85544, 0.85544, 0.389141
-0.856116, 0.856116, 0.389549
-0.856792, 0.856792, 0.389959
-0.857466, 0.857466, 0.390368
-0.85814, 0.85814, 0.390777
-0.858814, 0.858814, 0.391185
-0.859487, 0.859487, 0.391594
-0.86016, 0.86016, 0.392003
-0.860833, 0.860833, 0.392411
-0.861504, 0.861504, 0.39282
-0.862175, 0.862175, 0.393229
-0.862845, 0.862845, 0.393638
-0.863515, 0.863515, 0.394047
-0.864183, 0.864183, 0.394455
-0.864851, 0.864851, 0.394864
-0.865519, 0.865519, 0.395273
-0.866186, 0.866186, 0.395682
-0.866853, 0.866853, 0.39609
-0.86752, 0.86752, 0.396498
-0.868186, 0.868186, 0.396906
-0.86885, 0.86885, 0.397314
-0.869514, 0.869514, 0.397722
-0.870177, 0.870177, 0.39813
-0.87084, 0.87084, 0.398539
-0.871502, 0.871502, 0.398947
-0.872164, 0.872164, 0.399355
-0.872825, 0.872825, 0.399763
-0.873485, 0.873485, 0.400172
-0.874145, 0.874145, 0.40058
-0.874804, 0.874804, 0.400988
-0.875463, 0.875463, 0.401397
-0.876121, 0.876121, 0.401805
-0.876779, 0.876779, 0.402214
-0.877436, 0.877436, 0.402622
-0.878092, 0.878092, 0.40303
-0.878748, 0.878748, 0.403439
-0.879403, 0.879403, 0.403848
-0.880057, 0.880057, 0.404256
-0.880711, 0.880711, 0.404665
-0.881364, 0.881364, 0.405073
-0.882017, 0.882017, 0.405482
-0.882669, 0.882669, 0.40589
-0.88332, 0.88332, 0.406299
-0.88397, 0.88397, 0.406708
-0.88462, 0.88462, 0.407117
-0.885269, 0.885269, 0.407526
-0.885917, 0.885917, 0.407935
-0.886566, 0.886566, 0.408344
-0.887213, 0.887213, 0.408753
-0.887859, 0.887859, 0.409162
-0.888505, 0.888505, 0.409571
-0.88915, 0.88915, 0.409981
-0.889795, 0.889795, 0.41039
-0.890439, 0.890439, 0.410799
-0.891083, 0.891083, 0.411208
